Time Code,Country Name,Country Code,GDP (constant 2010 US$) [NY.GDP.MKTP.KD],GDP (current LCU) [NY.GDP.MKTP.CN],GDP growth (annual %) [NY.GDP.MKTP.KD.ZG],GDP per capita (constant LCU) [NY.GDP.PCAP.KN],GDP per capita (current US$) [NY.GDP.PCAP.CD],"GDP per capita, PPP (constant 2017 international $) [NY.GDP.PCAP.PP.KD]","GDP, PPP (current international $) [NY.GDP.MKTP.PP.CD]",GDP (constant LCU) [NY.GDP.MKTP.KN],GDP (current US$) [NY.GDP.MKTP.CD],GDP per capita (constant 2010 US$) [NY.GDP.PCAP.KD],GDP per capita (current LCU) [NY.GDP.PCAP.CN],GDP per capita growth (annual %) [NY.GDP.PCAP.KD.ZG],"GDP per capita, PPP (current international $) [NY.GDP.PCAP.PP.CD]","GDP, PPP (constant 2017 international $) [NY.GDP.MKTP.PP.KD]",Gini index (World Bank estimate) [SI.POV.GINI]
YR2019,Namibia,NAM,14671023927.4313,181555301389.217,-0.606085760066293,58240.9625081843,5037.34262919263,9845.21306790198,25597723957.7912,145283478759.766,12565772084.7441,5881.2919528661,72781.5412436268,-2.44787372916448,10261.5665184184,24559120282.9951,..
YR2019,Nauru,NRU,103452831.850612,165300000,0,8082.497212932,10983.2246492424,13527.411941066,151766860.347617,87000000,118223430.124446,9611.002587385,15356.7447045708,-0.798959494611665,14099.4853537362,145609062.133635,..
YR2019,Nepal,NPL,24780043517.5121,3858930402385.37,6.65705542802834,81784.2637099698,1194.95687572575,3952.76034914913,117865684028.745,2339742691963.37,34186180694.9285,866.171148110361,134886.533784736,4.74451271488148,4119.92233935514,113083394292.108,..
YR2019,Netherlands,NLD,961781942975.725,810247000000,1.67741836780002,43543.0369802629,52295.0390498713,56629.110793233,1031483763538.87,755248490000,907050863145.097,55450.5004173409,46713.9167456622,1.01353533064719,59469.0836923272,982224791440.667,..
YR2019,New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
YR2019,New Zealand,NZL,190934913541.45,323142000000,1.63393261347822,57811.3775028618,41999.3682892979,42877.9429107086,224433000072.925,287860192000,209127454522.901,38345.7340472456,64897.0738858876,0.0275641486978628,45073.2030753169,213502141135.292,..
YR2019,Nicaragua,NIC,11636367322.8691,417705000000,-3.67425906055939,26470.6929322315,1926.69969398276,5451.7078347038,37193251324.5242,173264000000,12611218627.0632,1777.76518059332,63815.5692541887,-4.85157967303124,5682.26022118151,35684169987.1772,..
YR2019,Niger,NER,13127408384.9827,7565101000000,5.90279178979098,309593.196160101,553.894955335826,1224.51026155853,29751347687.1439,7216840000000,12911689659.351,563.149012477168,324533.147175769,1.95989486924306,1276.29472463479,28544214619.8074,..
YR2019,Nigeria,NGA,477161826016.253,145639139379100,2.2084292771582,358742.045422524,2229.8586518613,5135.49946875343,1075693742556.29,72094093995700,448120428858.769,2374.36938277949,724704.061854922,-0.379752402189268,5352.67942303108,1032048476445.27,..
YR2019,North Macedonia,MKD,11720989518.407,689424743700,3.17415085003358,224173.945431105,6022.24098997419,16600.1436488516,36634232423.6798,467057000000,12547086168.4896,5625.738324654,330904.075676112,3.14934101485771,17583.3793739446,34585702086.3491,..
YR2019,Northern Mariana Islands,MNP,941000000,1182000000,-11.1425873465534,16447.3109258385,20659.6402915421,..,..,941000000,1182000000,16447.3109258385,20659.6402915421,-11.6457911935762,..,..,..
YR2019,Norway,NOR,492667994894.748,3568488000000,0.851897613690838,613564.100722976,75826.0818834173,64452.812617024,365502323357.107,3281277000000,405510000000,92123.7052655377,667269.520574072,0.17337819668262,68345.0694174133,344686938783.332,..
YR2019,Oman,OMN,75032818560.7415,29349468928.0679,-0.825239185464682,5799.02816659908,15343.0435000855,27294.5729762764,141532844819.483,28850118736.6051,76331518668.5771,15081.9978325074,5899.40022578286,-3.72605078369196,28448.8587759504,135790282200.391,..
YR2019,Pakistan,PAK,256728822531.884,37972310000000,0.98882943984708,61241.8746626913,1284.70204683255,4690.48477660926,1058754286059.17,13262866000000,278221906022.841,1185.45677622001,175338.833226005,-1.03361574216085,4888.84508713448,1015796322530.06,..
YR2019,Palau,PLW,217497809.806864,268354900,-4.24730201552535,15213.715904672,14907.777345703,17572.6226006793,329702134.753923,273862100,268354900,12082.5404036922,14907.777345703,-4.72603890895364,18315.7677214557,316324779.434827,..
YR2019,Panama,PAN,50542509448.6555,66787900000,3.03975021130994,10133.8532982922,15727.9744915741,31432.1132703975,139119214922.574,43032800000,66787900000,11902.3251120128,15727.9744915741,1.35158753817639,32761.3753926993,133474583075.947,49.8
YR2019,Papua New Guinea,PNG,21844189017.075,84108600000,5.85979419692953,7586.71250083862,2829.16708525376,4349.80804806069,39788827465.1795,66581891726.1473,24829107011.0701,2489.04886283732,9583.8035012971,3.81168343684666,4533.76116084793,38174433056.9384,..
YR2019,Paraguay,PRY,37196930336.7535,236566703629900,-0.40185510068001,29579653.0256838,5380.9633218413,12615.5286456565,92630229924.6623,208377977311200,37906944074.6128,5280.17551172651,33581096.7219044,-1.65407082014168,13149.0385702748,88871845102.8092,45.7
YR2019,Peru,PER,210978801416.507,762476000000,2.2039747486556,16807.1434973763,7027.61220697723,12853.6920747721,435551564551.279,546408000000,228470919605.669,6489.56638686054,23453.2502183451,0.565474347551628,13397.2739160483,417879467756.579,41.5
YR2019,Philippines,PHL,361123861360.432,19517863171682,6.11852566256255,179276.324517642,3485.3408438977,8914.72379820449,1004590126614.6,19382750611423.2,376823278560.849,3340.13267044573,180526.017282356,4.68037644699137,9291.72691516946,963829823124.879,..
YR2019,Poland,POL,660941995821.311,2287738000000,4.54091951432764,52493.440421857,15694.8408238857,33120.517844588,1296589036220.24,1992938400000,595862086928.211,17409.0274340387,60258.3794882061,4.56645895584641,34151.7928122918,1257436192215.76,..
YR2019,Portugal,PRT,253855035280.766,213949285000,2.4889586061267,19446.9227551347,23284.5272329002,34879.7059746537,379273439425.07,200036162000,239510770948.274,24679.0340943806,20799.5153341889,2.46463728088375,36871.8396005497,358781829017.959,..
YR2019,Puerto Rico,PRI,89151659724.4832,104914600000,1.48481463527726,3015.41099429062,32850.5486123592,34804.9347111748,115857104667.769,9630300000,104914600000,27914.9034705526,32850.5486123592,1.47401058298671,36276.8332431875,111156311157.471,..
YR2019,Qatar,QAT,179217942578.244,640048685626.114,0.774808391380645,237462.207779276,62087.9741348946,90043.7990029688,265794807247.157,672509832247.663,175837550996.185,63281.5853056804,226000.225851016,-1.01820520892574,93851.7456826318,255010431886.137,..
YR2019,Romania,ROU,234000727422.063,1058190300000,4.12745099799128,23955.0811577828,12889.8096111492,29857.6464700842,625703644828.053,464049400000,249696854574.199,12079.5467387216,54625.7241510893,4.67745732894549,32299.9697717021,578391817526.914,..
YR2019,Russian Federation,RUS,1779170276409.99,109241536407100,2.03298273919678,623097.568999157,11497.6492498593,27210.5459977867,4283892110145.62,91448699745500,1687448525466.61,12122.6072885872,744331.367842618,2.07881130890352,29188.854156647,3993546395726.8,..
YR2019,Rwanda,RWA,11378688845.0701,9314768000000,9.46068248236998,724224.194337535,820.149288558594,2227.51703252759,29316196686.7262,9144734000000,10355974217.3735,901.143954699875,737690.166848051,6.64358394861513,2321.71858979003,28126719463.6698,..
YR2019,Samoa,WSM,762625022.856476,2231191000,3.58062555818709,10385.5058271983,4324.10177421565,6516.52067751809,1335852305.42472,2046910500,852250190.985485,3869.36635424128,11320.4984448966,3.07347764494995,6777.77650867724,1284360609.89407,..
YR2019,San Marino,SMR,1723484312.19022,1443741367.80394,2.37470156492515,36441.6797454462,47731.2085399347,60847.1067610929,2147665958.107,1234061042.89979,1616369645.99635,50894.2922333515,42633.5154678697,2.13285251799644,63420.3271352174,2060526423.35765,..
YR2019,Sao Tome and Principe,STP,279700465.065153,9424294700,2.21085583286091,19966.519102712,1987.57970166818,4005.3416234,897766750.482715,4293760000,427425039.684339,1300.64201975909,43824.1448420818,0.302078271457091,4174.72727243553,861340705.428923,..
YR2019,Saudi Arabia,SAU,703949827133.579,2973625643100,0.331435728597114,77033.1127606907,23139.7979808237,46962.147688222,1677381920340.44,2639811458600,792966838160,20542.1664622248,86774.2424280891,-1.32503213598616,48948.1740036301,1609323719956.12,..
YR2019,Senegal,SEN,24903136509.8013,13655367000000,4.40240683638351,808173.429572809,1430.14825900162,3361.46154773707,57096219876.2452,13170286767100,23306213742.3602,1528.14085191537,837939.596579899,1.57049679945986,3503.6175482752,54779594231.0036,..
YR2019,Serbia,SRB,50213615458.7398,5417724900000,4.24851343995569,714093.374810212,7411.55864879005,18292.175030713,131472448450.853,4959546300000,51475016532.1293,7229.93756996557,780063.583161693,4.80942501440028,18929.8775996569,127043454249.434,..
YR2019,Seychelles,SYC,1389458504.14094,22192300000,1.55240337935115,93207.6824583867,16198.5174764957,27521.1667744956,2800376562.55724,9099400000,1581380268.64289,14232.6095174488,227321.895006402,0.6546853346251,28685.0352118539,2686753906.36013,..
YR2019,Sierra Leone,SLE,3819767396.44383,37137732000000,5.60048338326217,1310900.18477688,527.534174544671,1719.78974431978,14005326264.668,10242334500000,4121733705.29165,488.885984518756,4753199.55045348,3.39665035803863,1792.51954602867,13437073268.8475,..
YR2019,Singapore,SGP,338646194792.894,510737800000,1.34521748573569,84101.8842763189,65640.7079484985,98411.5820616053,585034474549.946,479680900000,374386306993.109,59374.4363911252,89547.0537833416,0.192150836011294,102573.401768252,561297248687.528,..
YR2019,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
YR2019,Slovak Republic,SVK,114557732962.403,93900450000,2.51158814099053,16345.5764943629,19273.2539541229,31871.3349174843,177571704396.534,89151177000,105119160234.117,21003.7853696284,17216.3401536482,2.37295501025019,32557.190775484,173830945726.192,..
YR2019,Slovenia,SVN,57265665047.4963,48392551000,3.18434162415744,21669.0442614748,25940.728030936,38905.5478569196,86028601802.2563,45253307000,54174227308.8862,27421.0287123765,23172.2364410777,2.46836047390227,41193.8420369119,81249762561.1731,..
YR2019,Solomon Islands,SLB,1171912237.79978,12834000000,1.20404998631763,16564.1268338855,2344.23163406448,2660.97969650967,1857756824.47658,11095000000,1570215577.36071,1749.5901708065,19160.3428378627,-1.35921200161332,2773.51236296948,1782380081.2958,..
YR2019,Somalia,SOM,..,123873048856300,2.89592760180992,5679746.83904058,320.03814830565,866.762289749145,13951393280.4398,87711796539100.8,4942319040.69822,..,8021356.13959575,-0.000347536164909457,903.417613267854,13385328564.9408,..
YR2019,South Africa,ZAF,430166850678.94,5077625040900,0.152583316664234,53781.2541805583,6001.4011214068,12481.8135074777,761823649052.454,3149337041900,351431649241.439,7345.96279427019,86710.6439625339,-1.1570787369786,13009.6686271889,730913368015.083,..
YR2019,South Sudan,SSD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
YR2019,Spain,ESP,1572012697558.03,1244772000000,1.95012689445046,25329.9345066964,29564.7448981723,40805.9169678996,1988355209246.83,1193889000000,1393490524517.64,33352.3289626088,26409.4846637916,1.22386058693293,42185.5861192043,1923326544330.75,..
YR2019,Sri Lanka,LKA,87413378690.0398,15012953411600,2.25517652855038,453302.295780397,3851.56098951535,13070.1256448919,297019226357.243,9883349954900,83975584254.4032,4009.23628354079,688572.82995918,1.63141197879588,13622.8604484357,284967949435.578,..
YR2019,St. Kitts and Nevis,KNA,906740878.14571,2820720000,2.05410313500668,39993.5647499716,19773.4623748176,26235.5545488063,1444748610.76391,2113020000,1044711111.11111,17162.0713583244,53388.3484120074,1.28918991924671,27345.0545248119,1386129289.03163,..
YR2019,St. Lucia,LCA,1709223245.1354,5730616700,1.72883843181566,31041.9032249241,11611.0978398185,15448.34490734,2943301926.30469,5674304700,2122450629.62963,9350.49232821137,31349.9641675101,1.22518899511994,16101.6544561103,2823880207.33722,..
YR2019,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
YR2019,St. Vincent and the Grenadines,VCT,758962832.149068,2226740000,0.494924137323551,16505.8367166095,7457.23977574095,12484.72871235,1439114318.06815,1825430000,824718518.518518,6862.66610137232,20134.5473945006,0.146895275238307,13012.7071158947,1380723602.48493,..
YR2019,Sudan,SDN,86414581804.3628,1950330216418.66,-1.32642451017379,845.480010589013,753.282174142999,4185.60063543936,186777431333.292,36197736072.1099,32250448249.4595,2018.40804058714,45554.3741394434,-3.65814611512825,4362.60942692308,179199111992.416,..
YR2019,Suriname,SUR,4849687781.66855,31483000000,1.09846777827852,30870.557637827,7261.16560953824,19036.7450382918,11535292911.6478,17947000000,4221373022.25798,8341.92712929538,54153.7731159362,0.163586537511492,19841.8078062205,11067259205.6964,..
YR2019,Sweden,SWE,597331155543.357,5025063000000,1.36985698879519,448455.946640916,51686.8513545938,52531.1743768398,566045661345.381,4609628000000,531283304459.667,58112.4352805277,488872.287437346,0.347439174142778,55068.7697360016,539962005396.832,..
YR2019,Switzerland,CHE,712547329373.334,726920940000,1.08193084291257,85058.3843326399,85300.3479700289,70920.3247255393,626977038241.996,729399462000,731474367940.429,83093.185222329,84769.3533039154,0.363465117384479,73114.4683604496,608161642212.422,..
YR2019,Syrian Arab Republic,SYR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
YR2019,Tajikistan,TJK,10469305367.7764,79109800000,7.39999963813631,776.936501497743,890.544402355733,3581.41140185513,34794158439.6855,7241843000,8300784856.87904,1123.19274051533,8487.24437221108,4.86305682399173,3732.86906809322,33382418049.1539,..
YR2019,Tanzania,TZA,55482146264.3125,139893804125700,5.79137137632071,2133302.87232476,1085.88486100047,2660.42043252302,156119901515.856,120108008734900,61136873747.3324,985.448208117767,2484729.01436985,2.71095913070913,2772.92944774347,149785482733.526,..
YR2019,Thailand,THA,452964209686.036,16898090000000,2.26643367175595,157012.219402521,7817.01152157855,18453.4698218155,1339169089346.25,10932067000000,544263968873.601,6505.71533020365,242699.446917362,1.97689245743686,19233.8659169861,1284833557809.87,34.9
YR2019,Timor-Leste,TLS,1264348739.36825,2017924900,18.7235248037601,1435.7281613462,1560.50861482306,3552.59699769392,4788211423.53599,1856568800,2017924900,977.750509904918,1560.50861482306,16.4149200097808,3702.8361045657,4593934229.65796,..
YR2019,Togo,TGO,5634321101.60172,4230509000000,5.45992144835783,510885.868841015,893.352454121675,2121.89991847011,17875227517.7672,4129163000000,7220395247.7424,697.113441954474,523425.029746885,2.93818166189259,2211.63493452434,17149956903.1462,..
YR2019,Tonga,TON,455079252.29074,1164008100,0.734030017207445,9839.64707120779,4903.01213835449,6378.1283460138,694681321.766556,1028213600,512350059.421629,4354.95040327225,11139.1532771276,-0.517228592727164,6647.85899850289,666495277.773404,..
YR2019,Trinidad and Tobago,TTO,20813796850.5805,156756000000,-1.24642733552926,110469.121536034,16637.1629387697,25827.8850703571,37552767373.0027,154101000000,23208326547.5327,14920.6160499485,112372.389637332,-1.60945212003946,26920.144729383,36029099008.711,..
YR2019,Tunisia,TUN,51515161651.8961,115015910000,1.04326175682073,6305.34067465141,3351.57344330192,10755.5726608392,131102794562.423,73739200000,39195716330.4253,4404.99278707855,9834.85711202516,-0.0757834240108508,11210.4251621243,125783421463.742,..
YR2019,Turkey,TUR,1261946143648.6,4320191226800,0.916534796440473,21242.2420304581,9126.59439195453,28199.0515906708,2279166087298.75,1772231904400,761428183369.171,15125.8790377449,51782.4712610716,-0.401346039817255,27318.4324996132,2352635791982.39,41.9
YR2019,Turkmenistan,TKM,47566453010.8638,158310000000,6.3,10369.4865607141,7612.03518009452,15538.4199701316,96235413857.3095,61616463875.5,45231428571.4286,8004.99840811401,26642.1231303308,4.66863745339606,16195.5387877252,92330752073.9993,..
YR2019,Turks and Caicos Islands,TCA,..,1197415000,5.32455148316902,27088.0688066188,31350.8666282662,29251.0777284406,1164462643.90237,1034601700,1197415000,..,31350.8666282662,3.87128556099196,30488.1039928357,1117215662.76006,..
YR2019,Tuvalu,TUV,45924328.5738911,68000000,9.75609756097562,3861.00386100386,4055.89560959738,4274.76316552592,51929349.4095432,45000000,47271463.3298575,3940.31133195119,5834.40583440583,8.34353517280346,4455.54263488144,49822364.6942046,..
YR2019,Uganda,UGA,42611046912.3588,131405942923800,6.80332681328235,2779411.68911967,794.451445432797,2187.46522731754,100933462913.801,123043407580300,35170037380.863,962.535451536035,2968311.9231223,3.08663528103843,2279.97299621974,96838182190.2088,..
YR2019,Ukraine,UKR,135521189665.04,3978400333333.33,3.22148314495658,62074.2192425165,3662.56308679667,12808.7989991273,561091520793.396,2608843430148.61,153929501862.341,3224.55994946203,94661.1405161123,3.81582477172795,13350.4823150166,538325757854.713,26.6
YR2019,United Arab Emirates,ARE,404700030660.313,1546644979000,1.6777203729529,152116.770642645,43103.3362929869,67119.153244137,683522726303.177,1486260862600,421142267937.372,41420.4957502097,158297.002535994,0.225378640762727,69957.6180753398,655789431869.825,..
YR2019,United Kingdom,GBR,2913556871434.81,2217787000000,1.37081472248765,30509.5719727387,42354.4146545765,46406.4617483484,3242463982970.3,2039147729000,2830813507746.87,43592.4145178536,33182.3590485456,0.800560420036163,48513.4975021936,3101637452325.61,..
YR2019,United States,USA,18349108235210.1,21433224697000,2.16117651518969,60836.7714535018,65279.5290260953,62630.8732765742,21433224696999.9,19974534312000,21433224697000,55886.1842105832,65279.5290260953,1.69701129870931,65279.529026095,20563591679246.6,..
YR2019,Uruguay,URY,49558123193.7397,2158728681500,0.350447153086122,511036.480824189,17688.01500769,23032.7340435597,83105038556.7253,1769070827800,61231149880.5857,14315.9948574108,623598.044302114,-0.0101989840723036,24006.7869388827,79733129453.3458,39.7
YR2019,Uzbekistan,UZB,82758175956.1216,510117191700000,5.79837496040929,3909077.67929161,1719.05721009222,7014.32469877717,245504597503.014,131268196647800,57726542784.9204,2464.4822330953,15190943.2659278,3.83161060062641,7310.96005559841,235543478398.582,..
YR2019,Vanuatu,VUT,859398085.646096,106740000000,3.26458973233873,235432.603490706,3102.34678986227,3117.67883228873,974474139.086785,70602000000,930337960.037478,2865.78749523511,355940.003067873,0.78285392225024,3249.5252768982,934935763.584407,..
YR2019,"Venezuela, RB",VEN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
YR2019,Vietnam,VNM,200857611961.483,6.037348E+15,7.0174348821878,38756627.6283326,2715.27598010995,8041.17838409676,808472012424.407,3.738546E+15,261921244843.172,2082.24365117008,62587767.6237388,6.00103665097893,8381.23931963427,775669017734.007,..
YR2019,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
YR2019,West Bank and Gaza,PSE,13828093508.6263,17133500000,1.36268746558062,3378.4346209191,3656.85827137011,6245.44869712345,30499319579.6501,15829000000,17133500000,2951.37468259838,3656.85827137011,-1.15161366535136,6509.56833548333,29261838253.3247,..
YR2019,"Yemen, Rep.",YEM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
YR2019,Zambia,ZMB,29539096537.4914,300449000000,1.44178454842219,7933.58324047757,1305.00221354087,3470.44802371756,64607165370.7941,141702000000,23308688906.1288,1653.82903013854,16821.4785325418,-1.45089958768114,3617.21305557081,61985790146.8522,..
YR2019,Zimbabwe,ZWE,17106030686.6511,164556072108.865,-8.09999999999999,1246.08484819848,1156.15486360139,3027.65603782166,46216652128.8839,18249502000,16932434838.6928,1168.00807229996,11235.9684189691,-9.39679293389841,3155.69542403198,44341454755.2042,50.3
YR2020,Afghanistan,AFG,21386910830.2407,1520390483500,-1.9347782488959,33249.9244522134,508.808409485223,1978.96157872183,81268221429.6666,1294364397300,19807067268.1084,549.391787084908,39056.1335120857,-4.16819108714095,2087.63639400062,77037691162.3816,..
YR2020,Albania,ALB,14370506253.3253,1607978180300,-3.31123944391327,526341.884131156,5215.27675237003,13295.4108845409,39211248780.5331,1493622997300,14799615097.1008,5064.06191586953,566639.819145004,-2.7508163423052,13817.7589656756,37728959169.7297,..
YR2020,Algeria,DZA,191310679011.579,18403415000000,-5.48099193515836,412297.673284533,3310.38653352368,10681.6792969827,494125149907.235,18079683000000,145163902228.168,4362.73953647076,419680.211483225,-7.20102237381076,11268.2644722324,468402778164.2,..
YR2020,American Samoa,ASM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
YR2020,Andorra,AND,3121702240.48787,2507690000,-11.9560584192697,30475.635798874,..,..,..,2354700000,..,40402.5398367679,32455.7043939688,-12.091659649427,..,..,..
YR2020,Angola,AGO,95012860718.0854,36029521000000,-4.04051000025351,44916.9145003016,1895.77086891313,6198.08384070806,214894517507.738,1476251349700,62306913444.2917,2890.89289718216,1096246.18773266,-7.07982235374452,6538.45205387291,203707884595.18,..
YR2020,Antigua and Barbuda,ATG,1260351654.12395,3820660000,-15.9735096410208,31056.2862511233,14449.9965204973,17956.315715683,1854990178.4467,3041280000,1415059259.25926,12870.1868119838,39014.9906053427,-16.671099060409,18942.3880651775,1758426085.4054,..
YR2020,Argentina,ARG,394446952845.238,27021238150100,-9.90523485573888,13758.9454298448,8441.9194391094,19686.523658911,942366939742.537,624336405900,383066977653.56,8692.70804630198,595486.243699225,-10.7749774146387,20767.6105001703,893310718364.297,..
YR2020,Armenia,ARM,12932478333.2497,6183742100000,-7.59999999999999,1791503.75769689,4267.45211938157,12592.6353675009,39364077035.0845,5308644845935.2,12645459213.5235,4364.31221201217,2086822.06670145,-7.77168890475744,13284.160830729,37314925270.5811,..
YR2020,Aruba,ABW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
YR2020,Australia,AUS,1446367427550.64,1985438000000,-0.284839297785609,75801.5685808264,51812.1540373988,48697.8370282475,1349040354247.11,1947118000000,1330900925056.98,56307.2806848652,77293.3713929915,-1.53208619839118,52518.3244830382,1250903336355.91,..
YR2020,Austria,AUT,419186307716.412,375561950000,-6.59041042539226,39182.8224202539,48105.3646248411,51935.6038618156,491315356730.303,349401260000,428965397959.456,47008.7104329678,42116.5544584878,-6.98097860760734,55097.4612258328,463120426434.601,..
YR2020,Azerbaijan,AZE,56548148736.7766,72432200000,-4.30998913316057,2830.67869844421,4214.3113363475,13699.665590318,146111231603.248,28618490000,42607176470.5882,5593.22452252542,7164.32927179075,-5.1223794858265,14451.9836966507,138505208279.324,..
YR2020,"Bahamas, The",BHS,9426590276.79686,11250000000,-16.2777382584104,24541.7649930832,28607.9013752136,30764.1159665551,12762285597.9516,9651000000,11250000000,23971.1079949469,28607.9013752136,-17.0786657867687,32453.5295740897,12097927075.6159,..
YR2020,Bahrain,BHR,32361648936.1702,12986760000,-5.81468342829542,7150.97647308418,..,40933.3526644217,73476413919.8985,12167980000,..,19018.554449692,7632.16369698099,-9.15897086061335,43181.2106255754,69651497026.7846,..
YR2020,Bangladesh,BGD,214962354031.804,27463058272000,2.37552165571601,68739.213386937,1968.79222484581,4818.09473660531,837063556763.48,11320618640600,324239176765.053,1305.25933193765,166756.70144444,1.35405641080773,5082.68075036434,793489049407.076,..
YR2020,Barbados,BRB,3807500000,8731000000,-17.6053641017878,26498.8464389239,15191.1640353411,12870.0425037649,3901579109.93322,7615000000,4365500000,13249.4232194619,30382.3280706821,-17.7057156423552,13576.8017995317,3698476984.34943,..
YR2020,Belarus,BLR,62765583662.6109,147006000000,-0.900000000246891,8541.10627872888,6411.2278131981,19148.1751007952,189854158376.212,80276670700,60258239055.5829,6677.99892589229,15640.8313730781,-0.699793741212389,20199.6984928506,179971036176.035,..
YR2020,Belgium,BEL,512638453020.098,451176900000,-6.28392995127165,36029.8726280389,44594.3781075628,48210.0331113444,600544271110.637,416361100000,515332499627.861,44361.2483648185,39042.6633028721,-6.82742004273285,51968.1920227771,557114998004.596,..
YR2020,Belize,BLZ,1424667367.43448,3527392237.9038,-14.0384211620734,6240.11307249869,4435.62115419432,6119.88768686154,2567025968.06982,2481200000,1763696118.9519,3582.9781813196,8871.24230838864,-15.6101205394999,6455.96175269872,2433395861.93757,..
YR2020,Benin,BEN,15439393548.4411,9008810371200,3.84879240030133,718120.959238643,1291.04096203645,3323.14445067303,42499509203.8746,8705922576800,15651545208.8783,1273.5413171047,743105.108998467,1.09009852710551,3505.63516358263,40287138158.1103,..
YR2020,Bermuda,BMU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
YR2020,Bhutan,BTN,2320776085.79123,178538181700,-6.77210161101478,86691.9824989762,3122.37606234724,10909.1001689407,8879845293.43659,66892574000,2409262838.21987,3007.69828073077,231383.365862636,-7.80126554117317,11508.1741774838,8417592599.55667,..
YR2020,Bolivia,BOL,27378912014.667,253520030910,-7.82328995009992,3889.60053555937,3143.04549424189,7931.75430931062,97672052580.2701,45403419850,36688861202.6049,2345.48479359273,21718.4443652115,-9.08616222670869,8367.32715906643,92587598073.4578,..
YR2020,Bosnia and Herzegovina,BIH,19937655682.3208,33976721000,-4.32734580579653,9464.64582733254,6031.55686867658,14339.8311811662,51219399093.5753,31051752000,19788422248.1072,6077.04356457794,10356.1831435177,-3.73878437224981,15611.7913059942,47046333236.6377,..
YR2020,Botswana,BWA,17182153843.9556,180798687600,-7.89305358895749,38953.5209908042,6710.990411266,16040.0084730125,39791486060.9935,91604073800,15781732825.8934,7306.50245849385,76882.4483495455,-9.77003188520369,16920.8466745308,37720084925.348,..
YR2020,Brazil,BRA,2268471792918.29,7447858250246.4,-4.05904827267295,18774.4950782294,6796.84454227877,14063.9825053838,3153596669112.85,3990695578101.85,1444733258971.65,10672.1777388753,35038.9488062907,-4.74055319539119,14836.3071009143,2989431809530.72,..
YR2020,British Virgin Islands,VGB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
YR2020,Brunei Darussalam,BRN,14175484136.0259,16578553381.1797,1.20300193904603,44180.6255773854,27466.3396414199,62243.5831517924,28725874845.4508,19328272619.4713,12016056665.3473,32402.365659982,37895.3088032671,0.234422659122501,65661.6939297088,27230509487.9956,..
YR2020,Bulgaria,BGR,60566782151.677,118605085000,-4.15370282988493,14203.1009826645,9975.78000070924,22383.8055436428,168799470603.113,98388971000,69105101089.5531,8743.21699223087,17121.4312152173,-3.48302801995543,24367.3239228848,155059067536.81,..
YR2020,Burkina Faso,BFA,17046223028.9561,9997387363500,2.02238469536866,433435.767792018,830.925144621939,2160.51152951619,47641835093.8841,9060228349300,17369059295.2226,815.480855632121,478268.880292364,-0.817663432121762,2279.15617320327,45161773123.6821,..
YR2020,Burundi,BDI,2406361756.14988,6239579000000,0.297577119233125,150161.625212002,274.009523229095,731.063229715588,9170284681.78757,1785539000000,3258187232.63159,202.372052445493,524740.889601785,-2.74070846256809,771.209618761591,8692912761.70075,..
YR2020,Cabo Verde,CPV,1831266583.24418,164910706000,-14.7834050101145,257900.497312892,3064.27238842819,6045.06088485291,3545549838.0359,143389581700,1703698676.69742,3293.71602128856,296608.390828579,-15.7109984705467,6377.02583155734,3360981311.2476,..
YR2020,Cambodia,KHM,20263819183.0251,103511608949030,-3.14103480632566,3277770.60511627,1512.72775264685,4191.85000307807,73932054536.7921,54800951691591.4,25291251427.3979,1212.02549983639,6191266.73220679,-4.48757894597401,4422.0457429343,70083418637.8122,..
YR2020,Cameroon,CMR,39575360886.1747,22909558910200,0.730339198197697,640109.02999051,1499.37284272297,3576.34949945049,100150775293.091,16992247255300,39802147568.2174,1490.82964058637,863018.017051545,-1.81004318662097,3772.74498554994,94937287428.8807,..
YR2020,Canada,CAN,1847703996298.69,2204061000000,-5.40279855256868,53796.2539005808,43241.6178282827,45856.6256264804,1827009986936.08,2044539433000,1643407977068.93,48617.0878945341,57993.6113016843,-6.42792661004671,48072.583756378,1742791970811.29,..
YR2020,Cayman Islands,CYM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
YR2020,Central African Republic,CAF,1823368094.29471,1325619658400,0,157952.993148319,476.851112719857,928.589507504538,4731155027.59879,762875680000,2303078337.57431,377.527368686071,274468.826716999,-1.75132780814963,979.58306608745,4484868174.12315,..
